Id_station,Id_omm,Nom_usuel,Latitude,Longitude,Altitude,Date_ouverture,Pack
48060001,,FAU DE PEYRE,44.763167,3.211833,1163,1986-07-01,ETENDU
48061002,,FLORAC,44.309,3.596333,618,1858-01-01,ETENDU
48069001,,GATUZIERES_SAPC,44.195333,3.499,965,2007-03-01,ETENDU
48070004,,GRANDRIEU,44.780667,3.633833,1163,1987-05-01,ETENDU
48094001,,LE MASSEGROS,44.295667,3.165667,890,1870-02-01,ETENDU
48095004,,MENDE-VILLE,44.516833,3.489833,710,1984-10-01,ETENDU
48095005,7554.0,MENDE,44.533667,3.4545,932,1984-12-01,RADOME
48103001,,MONTRODAT,44.545833,3.3125,746,1982-01-01,ETENDU
48108001,,LA PANOUSE_SAPC,44.728667,3.589333,1260,2007-08-23,ETENDU
48110001,,PAULHAC EN MARGERIDE_SAPC,44.947667,3.38,1170,1949-03-01,ETENDU
48116001,,LE PONT-DE-MONTVERT,44.365667,3.738333,875,1870-01-01,ETENDU
48130002,,ROUSSES_SAPC,44.206833,3.5845,812,2006-10-25,ETENDU
48146001,,STE ENIMIE-SAUVETERRE,44.408667,3.438167,1018,1988-01-01,ETENDU
48148004,,ST-ETIENNE-VALLEE-FRANCAISE,44.165833,3.854167,518,2013-06-06,ETENDU
48156002,,ST GERMAIN DU TEIL,44.478,3.160667,775,1949-03-01,ETENDU
48176002,,ST PIERRE-DES-TRIPIERS,44.2465,3.3035,929,1987-11-01,RADOME
48186001,,LA SALLE PRUNET,44.315667,3.650667,903,2007-07-18,ETENDU
48187003,,LES SALCES-FROMENTAL,44.532667,3.155167,1075,1989-01-01,ETENDU
48198001,,VILLEFORT,44.441667,3.928333,620,1863-09-01,ETENDU
49007011,,ANGERS VILLE,47.4535,-0.5605,35,2013-04-19,ETENDU
49008001,,ANGRIE,47.561667,-0.970333,65,2006-11-10,RADOME
49020001,7230.0,BEAUCOUZE,47.479,-0.614333,50,1921-01-01,RADOME
49022001,,BEAULIEU-S-LAY,47.308,-0.598333,78,1950-01-01,ETENDU
49027001,,BEGROLLES,47.152167,-0.937667,100,1946-01-01,ETENDU
49099003,7233.0,CHOLET,47.0795,-0.8805,134,1964-07-01,RADOME
49138001,,FONTAINE-GUERIN,47.493167,-0.167833,41,2004-01-01,RADOME
49176001,,LE LION D'ANG.,47.6135,-0.735167,52,1923-06-01,ETENDU
49188001,7228.0,MARCE,47.561833,-0.317,53,1999-03-01,RADOME
49191001,,MARTIGNE-BRIAND,47.2525,-0.435833,73,2003-09-01,RADOME
49215002,,MONT-BELLAY-INRAE,47.13,-0.1415,58,1986-01-01,ETENDU
49248003,,POUANCE_SAPC,47.74,-1.188333,96,2008-12-01,ETENDU
49276001,,ST FLORENT VIEI,47.355333,-1.011833,21,1937-09-01,ETENDU
49281001,,ST GEORGES GARD,47.150667,-0.7395,203,1946-01-01,ETENDU
49307001,,ST MATHURIN S L,47.425667,-0.319167,20,1934-12-01,ETENDU
49328001,,SAUMUR,47.252167,-0.074333,69,1910-01-01,ETENDU
49331003,,SEGRE_SAPC,47.679167,-0.873333,25,2010-07-20,ETENDU
49368001,,VERNANTES,47.406833,0.018833,41,1965-12-01,ETENDU
49373001,,VIHIERS,47.148,-0.517167,124,1927-01-01,ETENDU
50020001,7020.0,PTE DE LA HAGUE,49.725167,-1.939833,6,1879-06-01,RADOME
50031001,7034.0,BARNEVILLE CART,49.373333,-1.805,62,1986-09-01,ETENDU
50082001,,BRICQUEBEC,49.462,-1.650333,38,1969-02-01,ETENDU
50111001,,CERISY LA SALLE,49.036333,-1.298167,134,1931-01-01,RADOME
50129001,7022.0,CHERBOURG-HOMET,49.66,-1.633333,19,1966-10-01,ETENDU
50139001,,CONDE SUR VIRE_SAPC,49.050833,-1.0405,28,1968-02-01,ETENDU
50144001,,COULOUVRAY-BOISBENATRE,48.785333,-1.103667,268,1951-11-01,ETENDU
50147001,,COUTANCES,49.044,-1.457833,80,1974-07-01,ETENDU
50174001,,EQUILLY,48.8345,-1.388667,101,1971-11-01,ETENDU
50196001,7019.0,GATTEVILLE LE P,49.697,-1.265333,4,1944-12-01,ETENDU
50209001,7024.0,GONNEVILLE,49.652667,-1.4635,134,1956-01-01,RADOME
50215002,,GOUVILLE,49.1075,-1.606833,7,2003-11-01,RADOME
50218001,7133.0,GRANVILLE,48.8345,-1.613667,37,1921-01-01,ETENDU
50277001,,LONGUEVILLE,48.862,-1.573,5,2008-07-01,ETENDU
50298001,,MEAUTIS,49.2595,-1.299167,15,1977-08-01,ETENDU
50410003,,PONTORSON,48.585667,-1.505167,33,1997-03-01,RADOME
50456001,,ST-CLEMENT,48.673333,-0.886667,269,1970-06-01,ETENDU
50484002,,ST-HILAIRE-DU-H,48.563667,-1.096667,95,1991-09-01,ETENDU
50509002,,STE MARIE DU MO,49.4045,-1.168333,5,1997-03-01,RADOME
50514001,,CHAULIEU_SAPC,48.758833,-0.8425,284,2016-10-01,ETENDU
50531001,,ST OVIN,48.6825,-1.248667,155,1970-06-01,ETENDU
50562001,,ST VAAST LA HOUGUE,49.572667,-1.274667,17,1951-01-01,ETENDU
51015001,,ARGERS,49.064333,4.849833,152,2003-05-01,RADOME
51153001,,CHOUILLY,49.017833,3.981667,172,2004-04-01,RADOME
51210001,,DIZY,49.069333,3.966167,92,1988-06-01,ETENDU
51237002,,ESTERNAY,48.742,3.579667,185,1994-05-01,RADOME
51242001,,FAGNIERES-INRAE,48.939833,4.3085,105,1970-01-01,ETENDU
51262001,,FRIGNICOURT,48.701167,4.618,113,1974-03-01,RADOME
51298001,,IGNY-COMBLIZY,49.016667,3.716833,225,1971-07-01,ETENDU
51388003,,MOURMELON-GRAND,49.1075,4.3585,115,2004-04-01,RADOME
51449002,7072.0,REIMS-PRUNAY,49.209833,4.155333,95,2012-04-23,RADOME
51545001,,SOMMESOUS,48.734167,4.2075,167,1864-01-01,ETENDU
51588001,,VALMY,49.085,4.775833,161,1953-01-01,ETENDU
51590002,,VANAULT,48.849667,4.771833,140,1968-01-01,ETENDU
51595002,7166.0,VATRY-AERO,48.777167,4.164667,179,1996-06-01,RADOME
52023002,,AUBERIVE_SAPC,47.783,5.0535,349,1991-10-01,ETENDU
52055001,,BLECOURT,48.384167,5.067,348,2004-09-01,RADOME
52061002,,BOURDONS_SAPC,48.162333,5.349667,304,1991-12-01,ETENDU
52074002,,BREUVANNES_SAPC,48.094333,5.602167,323,2016-11-01,ETENDU
52084002,,BUSSON_SAPC,48.328833,5.3605,387,1992-03-01,ETENDU
52114001,,CHATEAUVILLAIN,48.047,4.908,227,1900-01-01,ETENDU
52123003,,CHEVILLON_SAPC,48.522833,5.113833,170,1992-03-01,ETENDU
52131002,,CIRFONTAINES_SAPC,48.456167,5.394667,379,1947-03-01,ETENDU
52145001,,COUBLANC,47.692,5.460167,258,1984-01-01,ETENDU
52197003,,FAYL-BILLOT_SAPC,47.784333,5.615333,347,1991-09-01,ETENDU
52248002,,IS-EN-BASSIGNY,48.022167,5.455333,403,1991-12-01,RADOME
52269001,7283.0,LANGRES,47.843667,5.3375,466,1937-01-01,RADOME
52294001,,LOUVEMONT - MAN,48.560333,4.909833,146,1956-08-01,ETENDU
52332001,,VAL-DE-MEUSE,48.0215,5.586833,380,1957-01-01,ETENDU
52348003,,NEUILLY-L'EVEQUE_SAPC,47.918,5.435833,353,2008-08-29,ETENDU
52443001,,SAILLY,48.433833,5.272833,270,1942-05-01,ETENDU
52447001,,ST-CIERGUES,47.882333,5.2615,359,1889-01-01,ETENDU
52448001,7169.0,ST-DIZIER,48.631333,4.903667,139,1921-01-01,RADOME
52450002,,SAINT-LOUP-SUR-AUJON_SAPC,47.895,5.092167,310,2007-12-03,ETENDU
52469001,,CHAUMONT-SEMOUTIERS,48.092167,5.046,294,2005-11-17,RADOME
52529001,,VILLEGUSIEN,47.7385,5.313833,296,1877-01-01,ETENDU
53077001,,COSSE-LE-VIVIEN,47.964333,-0.927,95,1881-01-01,ETENDU
53078001,,COUDRAY,47.788167,-0.645333,55,1972-01-01,ETENDU
53083001,,COURCITE_SAPC,48.318667,-0.222333,172,2007-01-12,ETENDU
53096004,,ERNEE,48.295667,-0.9625,168,1996-02-01,RADOME
53097001,,EVRON,48.168,-0.388,107,1877-01-01,ETENDU
53110002,,GREZ-EN-BOUERE,47.891,-0.542333,93,2002-05-01,RADOME
53116003,,LE HORPS,48.405667,-0.440833,268,2003-07-01,RADOME
53130008,7134.0,LAVAL-ETRONNIER,48.030667,-0.7465,100,2010-09-01,RADOME
53147001,,MAYENNE,48.311167,-0.640167,138,1881-01-01,ETENDU
53159002,,MONTOURTIER_SAPC,48.209833,-0.538667,107,2007-09-17,ETENDU
53185001,,PRE-EN-PAIL_SAPC,48.452,-0.183167,277,1881-01-01,ETENDU
54040001,,BADONVILLER,48.498,6.896167,336,1929-01-01,ETENDU
54113002,,CHAMPENOUX-ARBO-INRAE,48.750667,6.340167,255,1992-10-01,ETENDU
54171001,,DONCOURT-LES-CONFLANS,49.1535,5.929333,235,2005-03-03,RADOME
54181001,,ERROUVILLE_SAPC,49.42,5.909833,373,2014-04-25,ETENDU
54182001,,ESSEY-ET-MAIZE.,48.919333,5.809167,218,1949-01-01,ETENDU
54322001,,LONGUYON,49.431667,5.612833,257,1951-01-01,ETENDU
54405001,7181.0,NANCY-OCHEY,48.581,5.959833,336,1963-01-01,RADOME
54407001,,OGNEVILLE,48.475,6.067667,300,2005-04-01,ETENDU
54415001,,PAGNY-SUR-MOSELLE,48.983833,6.031167,179,1970-01-01,ETENDU
54481001,,ST MAURICE,48.514833,6.845667,305,2002-06-01,RADOME
54526001,7180.0,NANCY-ESSEY,48.687833,6.2215,212,1927-09-12,RADOME
54582001,,VILLETTE,49.482167,5.578167,345,1997-03-01,RADOME
55014001,,AUBREVILLE_SAPC,49.133833,5.0935,202,2008-04-04,ETENDU
55041001,,BEHONNE_SAPC,48.795667,5.1885,301,2007-09-21,ETENDU
55060002,,BONZEE_SAPC,49.092833,5.601167,235,2009-04-01,ETENDU
55067001,,BOVIOLLES,48.648667,5.415,272,1972-09-01,ETENDU
55073001,,BRAS-SUR-MEUSE,49.208333,5.379167,194,1950-01-01,ETENDU
55108004,,CHAUMONT_SAPC,48.931333,5.264667,294,2007-05-28,ETENDU
55123002,,CONDE_SAPC,48.867167,5.182167,265,2009-03-30,ETENDU
55129001,,COUROUVRE,48.936833,5.358333,324,2018-05-15,RADOME
55179001,7171.0,ERNEVILLE AUX BOIS_SAPC,48.7495,5.403833,313,1932-01-01,ETENDU
55248001,,HOUDELAINCOURT,48.563,5.5055,390,2011-04-29,RADOME
55328001,,MAXEY-SUR-VAISE,48.538167,5.668833,256,1874-01-01,ETENDU
55364001,,MOUZAY,49.460167,5.209167,166,2007-06-06,RADOME
55386002,,NONSARD,48.934167,5.763833,230,2002-08-01,RADOME
55443001,,ROUVRES-EN-WOEVRE,49.224667,5.6875,226,2011-01-20,RADOME
55484001,,SEPTSARGES,49.276333,5.155,293,1990-09-01,RADOME
55517002,,TRIAUCOURT_SAPC,48.983167,5.065167,185,2008-04-04,ETENDU
55531001,,VASSINCOURT,48.808667,5.033167,187,2005-11-16,RADOME
56004001,,ARZAL,47.512667,-2.382667,26,1988-05-01,ETENDU
56007001,,AURAY,47.659167,-2.971,26,1863-01-01,ETENDU
56009001,7207.0,BELLE ILE-LE TALUT,47.294333,-3.218333,34,1930-04-01,ETENDU
56009003,,BELLE-ILE_AERO,47.325667,-3.196833,52,2023-10-02,RADOME
56017003,,BIGNAN,47.884333,-2.728833,112,1997-04-01,RADOME
56031001,,CAMORS,47.823833,-2.991667,112,1963-09-01,ETENDU
56069001,7203.0,ILE DE GROIX,47.652333,-3.502333,41,1864-01-01,RADOME
56137001,,VANNES-MEUCON,47.722,-2.727,132,2012-11-24,ETENDU
56144001,,NAIZIN-INRAE,48.005333,-2.8165,132,1990-01-01,ETENDU
56151001,,PONTIVY AERODROME,48.055667,-2.916667,125,2016-11-25,RADOME
56159001,,PLEUCADEUC,47.7655,-2.387167,65,1990-07-01,RADOME
56163001,,PLOERDUT,48.090667,-3.308833,179,1968-01-01,ETENDU
56165003,,PLOERMEL,47.950833,-2.3975,65,1934-01-01,RADOME
56166005,,PLOUAY-SA,47.916167,-3.3445,75,2007-10-23,ETENDU
56185001,7205.0,LORIENT-LANN BIHOUE,47.762833,-3.435667,45,1951-10-01,RADOME
56186003,,QUIBERON-AERODROME,47.479833,-3.099,9,2021-06-08,RADOME
56240003,,SARZEAU SA,47.510667,-2.796,35,1995-07-01,ETENDU
56243001,7210.0,VANNES-SENE,47.6045,-2.714167,3,1998-10-01,RADOME
57019001,,MALANCOURT,49.218833,6.057,346,1948-10-01,ETENDU
57039001,,METZ-FRESCATY,49.0695,6.125333,192,1929-12-01,RADOME
57119001,,BUHL-LORRAINE,48.7195,7.079833,258,2012-01-05,RADOME
57168001,7186.0,PHALSBOURG_SAPC,48.766667,7.305833,377,1945-09-01,ETENDU
57251001,7093.0,AEROPORT METZ-NANCY-LORRAINE,48.979333,6.243167,260,1991-10-01,RADOME
57253001,,GONDREXANGE,48.688,6.928333,266,1855-02-01,ETENDU
57322001,,HESTROFF_SAPC,49.255667,6.433333,221,2018-05-15,ETENDU
57357002,,KAPPELKINGER_SAPC,48.978833,6.9035,224,2007-05-09,ETENDU
57395001,,LESSE_SAPC,48.965833,6.508,233,2009-03-30,ETENDU
57465001,,METZERVISSE,49.306333,6.283167,226,1943-01-01,ETENDU
57469002,,MITTERSHEIM,48.859167,6.934833,233,1885-01-01,ETENDU
57489001,,MOUTERHOUSE,48.9845,7.4525,265,1970-02-01,ETENDU
57509002,,NITTING_SAPC,48.667833,7.031,266,2007-05-09,ETENDU
57524001,,OMMERAY_SAPC,48.724333,6.690833,219,2017-08-02,ETENDU
57550001,,PORCELETTE,49.159667,6.645667,250,1951-05-01,ETENDU
57557001,,PUTTELANGE-LES-THIONVILLE,49.481667,6.259,190,1982-05-01,ETENDU
57587003,,RODALBE,48.909833,6.693167,258,2005-03-15,RADOME
57623003,,TURQUESTEIN-BLANCRUPT_SAPC,48.568167,7.09,352,2009-03-30,ETENDU
57644001,,SEINGBOUSE,49.127667,6.831,347,2003-08-01,RADOME
57730001,,BOULAY,49.1655,6.443,214,2000-01-01,ETENDU
57732001,,VOLMUNSTER,49.124,7.381833,358,2001-01-01,RADOME
57740001,,WALDWISSE,49.417,6.505833,291,1948-10-01,ETENDU
58019001,,AVREE,46.820667,3.905,302,2009-09-02,RADOME
58023001,,BAZOCHES_SAPC,47.359667,3.790333,351,2018-08-29,ETENDU
58061001,,CHASNAY,47.233833,3.168167,213,1979-02-01,ETENDU
58062001,7270.0,CHATEAU CHINON,47.070333,3.934333,598,1934-05-01,RADOME
58079004,,CLAMECY,47.441,3.509,215,2001-05-01,RADOME
58104001,,DORNES,46.720333,3.3555,220,1897-01-01,ETENDU
58106005,,DUN_SAPC,47.312833,4.046833,598,2007-11-15,ETENDU
58132001,,GUIPY_SAPC,47.212833,3.570333,274,2017-05-30,ETENDU
58145002,,LORMES_SAPC,47.267167,3.858333,485,1983-09-01,ETENDU
58148001,,LUTHENAY UXELOU,46.8465,3.288833,230,1932-01-01,ETENDU
58149001,,LUZY,46.807,3.9625,300,1860-01-01,ETENDU
58160001,7260.0,NEVERS-MARZY,46.998333,3.112667,175,1946-01-01,RADOME
58177001,,MONTIGNY EN MORVAN_SAPC,47.161333,3.855667,285,1958-01-01,ETENDU
58199001,,ONLAY,46.981333,3.910833,375,1918-01-01,ETENDU
58218006,,PREMERY,47.170333,3.3695,260,1860-01-01,RADOME
58264001,,ST PIERRE LE MOUTIER,46.798833,3.113667,218,1872-01-01,ETENDU
58304005,,VARZY_SAPC,47.368333,3.386,226,2015-07-02,ETENDU
59178001,,DOUAI,50.389667,3.067167,26,1960-12-01,ETENDU
59183001,7010.0,DUNKERQUE,51.055833,2.3395,11,1891-01-01,RADOME
59343001,7015.0,LILLE-LESQUIN,50.57,3.0975,47,1944-12-01,RADOME
59392001,,MAUBEUGE,50.271667,3.9665,142,1959-01-01,ETENDU
59512001,,ROUBAIX,50.7075,3.180333,30,1961-01-01,ETENDU
59534001,,ST-HILAIRE-SUR-HELPE,50.1455,3.925167,185,2004-09-01,RADOME
59580003,,STEENVOORDE,50.829833,2.568833,42,2004-09-01,RADOME
59604001,,TROISVILLES,50.098,3.463667,125,1952-01-01,ETENDU
59606004,,VALENCIENNES,50.328333,3.461,50,1986-12-01,RADOME
59647001,,WATTEN,50.833833,2.213333,7,1960-05-01,ETENDU
60040001,,BAILLEUL-LE-SOC,49.423667,2.579667,131,2021-08-01,RADOME
60107001,,BREUIL-LE-VERT,49.3645,2.432833,57,1948-08-01,ETENDU
60260001,,FRESNOY-LA-RIVIERE,49.284833,2.918333,61,1932-10-01,ETENDU
60276001,,GODENVILLERS,49.586167,2.554167,92,1937-10-01,ETENDU
60322001,,JAMERICOURT,49.3065,1.8795,113,1990-02-01,RADOME
60363001,,LIERVILLE,49.193333,1.895,105,1959-01-01,ETENDU
60382001,,MARGNY-LES-COMPIEGNE,49.4315,2.803667,92,1994-03-01,RADOME
60445001,,NAMPCEL,49.495,3.087667,152,1970-11-01,ETENDU
60500004,,PLESSIS-BELLEVILLE,49.106,2.737167,116,2003-05-01,RADOME
60500005,,PLESSIS-BELLEVILLE AERO,49.109,2.731167,118,2024-02-19,ETENDU
60518001,,PUITS-LA-VALLEE,49.5815,2.191167,168,2010-01-01,ETENDU
60555002,,ROUVROY-LES-MERLES,49.650333,2.370833,94,1989-04-01,RADOME
60566001,,SAINT-ARNOULT,49.623333,1.790833,206,2001-01-01,RADOME
60623001,,SONGEONS,49.545167,1.852333,113,1951-05-01,ETENDU
60639001,7055.0,BEAUVAIS-TILLE,49.4465,2.127167,89,1940-07-01,RADOME
60652001,,VALDAMPIERRE,49.303167,2.048333,171,1938-10-01,ETENDU
61001001,7139.0,ALENCON,48.4455,0.110167,143,1945-01-01,RADOME
61006005,,ARGENTAN,48.718167,0.0115,170,1994-07-01,RADOME
61124001,,COULONCHE  -LA-,48.6445,-0.459167,309,2001-03-01,ETENDU
61169003,,FLERS,48.75,-0.5895,195,1997-01-01,RADOME
61179001,,FRESNAYE-AU-SAUVAGE_SAPC,48.722333,-0.263667,229,1997-06-01,ETENDU
61214002,,L AIGLE,48.7585,0.662333,232,1997-01-01,RADOME
61275001,,LE MERLERAULT_SAPC,48.711167,0.299,236,2007-10-16,ETENDU
61328001,,PIN AU HARAS-INRAE,48.725,0.180833,202,1961-01-01,ETENDU
61345003,,REMALARD,48.434,0.777667,158,2014-01-01,ETENDU
61369001,,ST BOMER-LES-FORGES,48.644667,-0.6235,226,1997-01-01,ETENDU
61377001,,ST CORNIER-DES-LANDES,48.7235,-0.7295,306,1951-01-01,ETENDU
61387001,,ST-FRAIMBAULT,48.504333,-0.7025,158,1994-07-01,ETENDU
61404001,,ST-HILAIRE,48.555833,0.5295,242,2003-10-30,RADOME
61426001,,BELLEME_SAPC,48.373833,0.55,168,1997-06-01,ETENDU
61464001,,SEES,48.592,0.1725,195,1951-12-01,ETENDU
61479001,,TANQUES,48.674833,-0.079667,171,1951-01-01,ETENDU
61483002,,BAGNOLES-DE-L_ORNE,48.541167,-0.414833,151,1990-05-01,ETENDU
61485002,,TICHEVILLE_SAPC,48.913,0.245,225,1997-04-01,ETENDU
61491002,,TOUROUVRE_SAPC,48.585,0.667167,217,2007-10-02,ETENDU
62044001,,ATTIN,50.485333,1.765833,21,1960-09-01,ETENDU
62054001,7004.0,CAP-GRIS-NEZ,50.869667,1.582833,48,1990-01-01,RADOME
62076002,,BAINGHEN_SAPC,50.750833,1.906667,117,2008-09-03,ETENDU
62160001,7002.0,BOULOGNE-SEM,50.7325,1.599667,73,1947-01-01,RADOME
62298001,,CAMBRAI-EPINOY,50.2255,3.163833,76,1953-07-01,RADOME
62333001,,FIEFS,50.502667,2.3255,180,1952-08-01,ETENDU
62468001,,HUMIERES_SAPC,50.3915,2.223333,127,2008-09-03,ETENDU
62516002,,LILLERS,50.5795,2.4965,19,2002-04-01,RADOME
62548002,7009.0,CALAIS-MARCK,50.959833,1.956167,2,1991-04-01,RADOME
62613001,,NIELLES-LES-BLEQUIN_SAPC,50.6725,2.061833,145,2007-01-01,ETENDU
62685001,,RADINGHEM,50.549167,2.113667,115,1989-01-01,RADOME
62784001,,SAULTY,50.222167,2.522167,174,1987-10-01,RADOME
62826001,7003.0,LE-TOUQUET,50.5145,1.622833,5,1947-01-01,RADOME
62873001,,ARRAS,50.255833,2.87,74,1986-01-01,RADOME
63003004,,AMBERT,45.516833,3.742667,555,1993-07-01,RADOME
63006002,,ANZAT-LE-LUGUET_SAPC,45.320167,3.016,1270,2006-12-01,ETENDU
63038002,7866.0,SUPERBESSE,45.501667,2.865833,1287,1975-07-01,RADOME
63077001,,CHAMBON-SUR-LAC,45.572667,2.897,897,1988-01-01,ETENDU
63089001,,CHAPPES,45.860667,3.214333,315,1895-01-01,ETENDU
63098001,,CHASTREIX,45.533,2.7745,1385,1990-10-01,RADOME
63113001,7460.0,CLERMONT-FD,45.786833,3.149333,331,1922-03-01,RADOME
63125002,,COURPIERE,45.754,3.572333,455,2003-06-01,RADOME
63129001,,CROS,45.472,2.595,790,1954-10-01,ETENDU
63132002,,CUNLHAT,45.6345,3.557667,700,1908-01-01,ETENDU
63157001,,FAYET-LE-CHATEA,45.696667,3.429167,585,1955-01-01,ETENDU
63163001,,GELLES,45.7535,2.799333,784,1972-05-01,ETENDU
63178001,,ISSOIRE,45.535333,3.262333,372,1997-04-01,RADOME
63189005,,LAQUEUILLE-INRAE,45.636,2.744667,1095,1991-12-01,ETENDU
63222001,,MEILHAUD,45.543667,3.164333,448,1944-08-01,ETENDU
63223001,,MENAT,46.105167,2.91,410,1905-01-01,ETENDU
63236003,,LE MONT-DORE_SAPC,45.551833,2.8125,1220,1991-02-01,ETENDU
63263005,,FONTAINE-DU-BER_SAPC,45.7995,2.991667,971,1930-01-01,ETENDU
63281001,,PIONSAT,46.104833,2.687833,524,1874-01-01,ETENDU
63282001,,PLAUZAT_SAPC,45.632333,3.133667,503,1995-04-01,ETENDU
63295001,,RANDAN,46.012167,3.354167,394,1881-01-01,ETENDU
63298001,,LA RENAUDIE,45.737,3.6925,805,1991-08-01,ETENDU
63319002,7459.0,ST-ANTHEME,45.575833,3.886167,1263,1991-04-01,RADOME
63320001,,SAINT AVIT_SAPC,45.872833,2.5265,724,2015-07-02,ETENDU
63345002,,ST-GENES-CHPLLE-INRAE,45.723,3.019333,893,1988-08-01,ETENDU
63353003,,ST-GERMAIN-L HE,45.461,3.532667,1070,1997-06-01,RADOME
63354004,,ST-GERVAIS-D AU,46.032667,2.803833,705,1964-01-01,RADOME
63382001,,ST-PARDOUX,46.041167,3.008833,602,1918-01-01,ETENDU
63393001,,ST-REMY-SUR-DUR,45.890333,3.599167,665,1902-11-01,ETENDU
63399002,,ST-SULPICE,45.6465,2.598333,851,2001-10-01,RADOME
63417001,,SAYAT_SAPC,45.839667,3.045167,550,1993-03-01,ETENDU
63426001,,TAUVES,45.544667,2.595667,851,1914-01-01,ETENDU
63451001,,VERNINES,45.669,2.888333,1045,2005-06-01,RADOME
64006001,,ACCOUS,42.945167,-0.6105,495,1948-01-01,ETENDU
64010002,,AICIRITS,43.335,-1.0205,75,1993-08-01,RADOME
64024001,7602.0,BIARRITZ-PAYS-BASQUE,43.469333,-1.534333,71,1953-08-01,RADOME
64068001,,ASSON,43.127167,-0.2725,337,1969-01-01,ETENDU
64092002,,BANCA,43.128667,-1.372833,252,1934-01-01,ETENDU
64109001,,BENEJACQ,43.193167,-0.220333,255,1955-10-01,ETENDU
64123001,,BIDACHE,43.481167,-1.142167,45,1965-05-01,ETENDU
64155001,,BUSTINCE - ST JEAN,43.167333,-1.2145,179,2003-12-01,RADOME
64160001,,CAMBO-LES-BAINS,43.362,-1.3825,69,1964-01-01,ETENDU
64189001,7600.0,SOCOA,43.3945,-1.6865,21,1920-09-01,RADOME
64233001,,GARLIN,43.551167,-0.272167,209,1964-01-01,ETENDU
64238001,,GER,43.238333,-0.083833,410,2006-10-02,RADOME
64301002,,LAGOR,43.3905,-0.643,125,1946-01-01,ETENDU
64310001,,LANNE-EN-BARETOUS_SAPC,43.114667,-0.752667,350,2018-11-05,ETENDU
64316001,,LARRAU,43.02,-0.96,616,1955-10-01,ETENDU
64316003,,IRATY ORGAMBIDE,43.0335,-1.033833,1427,2001-08-01,RADOME
64320003,,LARUNS-HOURAT,42.983667,-0.428667,522,1963-08-01,ETENDU
64324002,,LASSEUBE_SAPC,43.2045,-0.4855,247,2014-11-01,ETENDU
64330400,,SOUM COUY-NIVOSE,42.961667,-0.721333,2142,1997-01-01,ETENDU
64331002,,LEMBEYE,43.4515,-0.109167,310,1924-08-01,ETENDU
64342001,,LICQ-ATHEREY,43.047833,-0.885667,288,1955-10-01,ETENDU
64379001,,MENDIVE_SAPC,43.126,-1.135167,292,2009-03-10,ETENDU
64416001,,NAVARRENX,43.324333,-0.7535,135,1931-03-01,ETENDU
64422007,,OLORON,43.1595,-0.5795,295,2006-06-01,RADOME
64430003,,ORTHEZ,43.501333,-0.755,96,1994-10-01,RADOME
64450001,,POMPS,43.490833,-0.5435,130,1931-03-01,ETENDU
64453002,,PONTACQ_SAPC,43.203333,-0.113833,343,2018-11-05,ETENDU
64480001,,ST-GLADIE,43.380167,-0.933667,73,1974-04-01,ETENDU
64537001,,TROIS-VILLES,43.133833,-0.876167,216,1952-11-01,ETENDU
64543001,,UREPEL_SAPC,43.068667,-1.4155,410,2007-01-01,ETENDU
64549001,7610.0,PAU-UZEIN,43.385,-0.416333,183,1921-01-01,RADOME
65001001,,ADAST,42.972833,-0.072167,446,2016-11-05,RADOME
65018001,,ARBEOST_SAPC,42.9885,-0.2785,1015,2007-11-13,ETENDU
65055001,,AYROS ARBOUIX,42.998333,-0.0685,478,1981-08-01,ETENDU
65059022,,LA MONGIE_SAPC,42.908667,0.170333,1779,2016-11-22,ETENDU
65125001,,CAMPISTROUS,43.127167,0.3665,593,1989-01-01,RADOME
65129003,,CASTELNAU MAGNOAC,43.277833,0.5175,298,1986-10-01,RADOME
65138005,,CAUTERETS_SAPC,42.8525,-0.147,1535,2009-09-01,ETENDU
65188005,,GAVARNIE_SAPC,42.733833,-0.010833,1410,2007-11-13,ETENDU
65258001,,LANNEMEZAN,43.113833,0.413167,638,1970-11-01,ETENDU
65278001,,LOMNE_SAPC,43.042833,0.298167,447,2007-01-01,ETENDU
65283001,,LOUDERVIELLE,42.7965,0.439667,1587,2004-10-01,RADOME
65295003,,LUZ SAINT SAUVEUR,42.858333,-0.001833,910,2006-01-01,ETENDU
65304001,,MAUBOURGUET,43.470833,0.043167,176,1882-08-01,ETENDU
65344001,7621.0,TARBES-LOURDES-PYRENEES,43.188,0.0,360,1944-08-01,RADOME
65388001,,ST LARY SOUL,42.813833,0.317667,826,1944-01-01,ETENDU
65413400,,LAC D'ARDIDEN-NIVOSE,42.848167,-0.066,2445,1995-10-01,ETENDU
65447001,,TOURNAY,43.179,0.243667,263,1963-04-01,ETENDU
65460002,,VIC EN BIGORRE,43.3755,0.045833,219,1987-08-01,RADOME
66024001,,LE BOULOU,42.5285,2.8435,77,1962-03-01,ETENDU
66029003,,CAIXAS,42.587333,2.679833,347,2010-07-01,ETENDU
66037001,,CANET-EN-ROUSSILLON,42.686833,2.983667,16,1956-11-01,ETENDU
66049001,,CERET,42.496333,2.7475,146,1916-01-01,ETENDU
66067402,,PUIGMAL-NIVOSE,42.384667,2.095333,2471,2009-09-11,ETENDU
66074002,,EUS,42.630167,2.446333,321,1994-04-01,ETENDU
